Interaction_ID,User_ID,Category_Type,Category_Value,Strength,Timestamp
3447,18,Moon,Neptune,5,2025-12-07 08:29:50.823329
3448,49,Star,G,3,2025-10-25 03:18:50.422972
3449,98,Star,K,5,2025-12-07 21:09:23.065227
3450,16,Moon,Neptune,4,2025-11-20 22:20:38.640923
3451,39,Star,B,1,2025-12-07 12:28:17.388533
3452,23,Star,G,5,2025-11-20 10:55:37.975026
3453,28,Star,A,5,2025-12-04 03:28:22.410040
3454,14,Moon,Haumea,1,2025-11-25 07:01:01.990251
3455,40,Star,K,5,2025-11-27 18:59:33.679218
3456,10,Star,A,5,2025-11-21 03:00:29.711341
3457,34,Moon,Jupiter,1,2025-12-06 11:17:44.169692
3458,100,Moon,Earth,4,2025-11-26 19:28:16.717989
3459,1,Planet,Ice Giant,4,2025-12-01 20:00:54.724219
3460,62,Star,G,5,2025-12-04 17:00:23.969503
3461,7,Star,A,4,2025-11-23 17:42:11.239915
3462,31,Star,B,5,2025-12-04 15:36:09.213319
3463,29,Planet,Ice Giant,1,2025-11-02 13:58:58.834837
3464,33,Star,K,5,2025-12-06 22:05:42.609974
3465,19,Moon,Neptune,5,2025-11-28 06:06:34.788949
3466,53,Moon,Mars,1,2025-11-20 19:55:53.063832
3467,27,Moon,Pluto,4,2025-11-17 03:09:48.550629
3468,86,Planet,Dwarf Planet,3,2025-12-05 02:02:43.489419
3469,24,Star,G,2,2025-11-24 03:56:00.544000
3470,25,Planet,Terrestrial,4,2025-12-03 12:19:08.507320
3471,69,Planet,Ice Giant,4,2025-12-07 23:02:08.051810
3472,69,Planet,Gas Giant,1,2025-11-22 17:45:41.964206
3473,86,Planet,Dwarf Planet,1,2025-12-03 12:09:26.291369
3474,56,Moon,Uranus,4,2025-12-06 03:13:23.864693
3475,74,Moon,Makemake,5,2025-11-21 02:19:43.838227
3476,18,Planet,Ice Giant,5,2025-12-06 20:18:15.043518
3477,47,Star,K,3,2025-12-08 05:19:24.581150
3478,2,Planet,Terrestrial,3,2025-11-24 04:19:09.578875
3479,68,Moon,Neptune,5,2025-12-04 23:08:22.414135
3480,17,Star,B,5,2025-11-30 11:08:14.074356
3481,72,Planet,Ice Giant,3,2025-12-03 02:42:04.164657
3482,35,Star,K,1,2025-12-02 14:26:50.285960
3483,56,Moon,Uranus,1,2025-12-09 01:15:42.628034
3484,95,Star,A,3,2025-11-19 13:43:25.912537
3485,53,Planet,Ice Giant,5,2025-12-08 15:46:09.567575
3486,5,Star,G,3,2025-11-30 12:45:01.339583
3487,49,Planet,Dwarf Planet,3,2025-11-10 03:52:35.909720
3488,91,Star,G,5,2025-12-08 11:09:42.359586
3489,30,Planet,Ice Giant,4,2025-11-24 11:04:48.940275
3490,40,Planet,Gas Giant,4,2025-11-24 20:20:26.102718
3491,11,Planet,Dwarf Planet,1,2025-11-07 02:34:52.461001
3492,53,Planet,Terrestrial,2,2025-11-24 15:36:11.214908
3493,59,Star,A,3,2025-12-03 00:53:04.834908
3494,60,Star,M,5,2025-11-12 03:14:09.067292
3495,36,Planet,Gas Giant,1,2025-12-08 12:43:06.680513
3496,8,Moon,Jupiter,1,2025-11-17 23:52:46.308650
3497,13,Moon,Makemake,2,2025-11-30 18:29:54.620943
3498,3,Planet,Terrestrial,2,2025-12-08 06:42:56.496015
3499,55,Planet,Ice Giant,2,2025-11-23 09:41:50.003940
3500,89,Star,M,3,2025-12-01 05:19:41.667700
3501,91,Planet,Ice Giant,3,2025-11-13 13:52:08.779647
3502,19,Moon,Pluto,2,2025-12-02 14:48:58.759125
3503,91,Star,M,3,2025-10-24 21:52:50.426986
3504,55,Star,O,5,2025-12-07 00:42:00.009570
3505,47,Planet,Terrestrial,2,2025-11-16 05:35:47.948778
3506,22,Planet,Ice Giant,3,2025-11-24 04:04:19.528235
3507,78,Planet,Dwarf Planet,3,2025-11-27 07:16:23.072657
3508,43,Star,F,3,2025-12-01 20:11:37.442533
3509,68,Moon,Jupiter,5,2025-12-01 22:51:52.900076
3510,27,Planet,Gas Giant,4,2025-11-23 16:55:27.013383
3511,32,Planet,Dwarf Planet,2,2025-11-16 11:35:49.974679
3512,93,Star,B,3,2025-12-05 13:24:07.598735
3513,24,Star,O,3,2025-11-20 08:25:52.687569
3514,57,Moon,Pluto,5,2025-12-02 02:09:28.490555
3515,7,Moon,Eris,1,2025-10-24 14:36:50.427987
3516,80,Planet,Gas Giant,5,2025-11-30 14:21:21.737977
3517,28,Star,O,1,2025-11-08 02:44:00.771027
3518,69,Star,A,4,2025-12-08 04:26:31.098178
3519,28,Star,B,5,2025-12-02 03:24:21.725304
3520,62,Star,B,2,2025-12-03 06:56:05.887557
3521,32,Moon,Neptune,5,2025-12-04 00:32:23.482037
3522,98,Star,O,4,2025-12-05 04:59:20.561969
3523,48,Planet,Gas Giant,4,2025-11-16 10:23:56.278443
3524,93,Star,O,3,2025-11-25 03:59:18.741183
3525,87,Star,F,3,2025-12-04 18:55:25.575133
3526,44,Moon,Jupiter,5,2025-12-03 13:52:43.595679
3527,20,Star,A,4,2025-12-08 23:43:21.541341
3528,4,Star,M,3,2025-12-04 06:53:01.370166
3529,88,Star,M,3,2025-11-23 21:11:16.628716
3530,60,Moon,Saturn,3,2025-11-28 23:31:52.260218
3531,23,Moon,Neptune,3,2025-12-06 23:12:49.085349
3532,24,Planet,Ice Giant,5,2025-12-01 17:22:57.868658
3533,9,Star,M,2,2025-11-26 23:59:43.908900
3534,21,Moon,Eris,3,2025-11-27 13:27:45.631390
3535,88,Star,F,2,2025-12-06 10:53:12.465516
3536,36,Star,B,4,2025-11-03 06:31:02.841205
3537,4,Moon,Makemake,3,2025-12-09 01:19:53.737029
3538,3,Planet,Ice Giant,3,2025-12-08 07:19:48.466176
3539,76,Moon,Haumea,2,2025-11-28 06:12:28.825479
3540,81,Planet,Terrestrial,2,2025-12-04 19:11:39.617146
3541,15,Planet,Gas Giant,4,2025-11-29 14:09:39.450623
3542,81,Star,M,2,2025-12-08 13:53:16.791873
3543,99,Planet,Terrestrial,4,2025-11-25 05:30:08.500918
3544,86,Star,F,4,2025-11-29 15:59:46.748361
3545,44,Star,M,4,2025-12-01 03:55:42.630417
3546,4,Star,M,1,2025-12-03 21:45:09.874510
3547,84,Moon,Neptune,2,2025-12-06 14:14:39.796135
3548,12,Star,B,2,2025-12-02 08:35:51.230499
3549,24,Star,M,2,2025-12-08 10:37:23.794018
3550,82,Star,F,5,2025-12-02 17:56:24.762327
3551,20,Planet,Terrestrial,5,2025-11-27 17:02:53.354607
3552,71,Star,O,2,2025-11-30 18:54:19.113669
3553,15,Moon,Saturn,4,2025-11-26 09:07:48.493985
3554,14,Star,M,4,2025-12-02 11:25:59.930316
3555,77,Moon,Makemake,3,2025-11-25 18:56:46.554616
3556,59,Planet,Terrestrial,5,2025-12-05 05:23:44.841798
3557,94,Planet,Dwarf Planet,4,2025-11-28 17:24:08.418977
3558,20,Star,M,2,2025-11-24 12:23:53.468500
3559,52,Moon,Makemake,4,2025-11-20 16:32:25.202183
3560,17,Planet,Ice Giant,3,2025-12-08 19:33:38.695675
3561,7,Star,A,3,2025-12-03 14:24:18.484822
3562,100,Planet,Dwarf Planet,3,2025-11-22 23:30:25.944817
3563,96,Star,G,5,2025-12-08 04:07:21.267163
3564,92,Planet,Dwarf Planet,3,2025-12-07 14:17:03.803653
3565,86,Moon,Earth,4,2025-12-04 18:48:22.135136
3566,80,Planet,Ice Giant,1,2025-12-08 12:47:01.684228
3567,63,Moon,Jupiter,4,2025-11-23 12:03:23.404778
3568,35,Planet,Ice Giant,4,2025-12-01 21:36:12.532405
3569,70,Star,A,2,2025-11-19 20:46:05.373240
3570,83,Star,F,3,2025-11-30 17:30:14.824368
3571,62,Planet,Dwarf Planet,1,2025-12-08 00:49:26.743991
3572,47,Moon,Eris,4,2025-11-28 12:41:41.013736
3573,67,Planet,Terrestrial,4,2025-11-18 21:22:49.501181
3574,39,Moon,Mars,1,2025-11-11 08:35:37.857700
3575,21,Star,A,5,2025-11-26 05:34:14.920980
3576,91,Planet,Ice Giant,1,2025-11-16 01:47:17.043364
3577,60,Star,A,2,2025-12-07 16:00:12.689081
3578,70,Star,B,4,2025-11-26 16:05:15.032181
3579,16,Star,K,4,2025-12-06 12:32:24.765235
3580,91,Star,A,1,2025-12-09 00:09:48.781603
3581,81,Star,B,5,2025-11-24 10:31:38.018637
3582,80,Moon,Haumea,4,2025-11-18 04:18:57.971809
3583,36,Star,K,5,2025-12-06 13:56:13.888581
3584,84,Planet,Terrestrial,5,2025-12-06 02:41:58.660974
3585,95,Star,A,4,2025-11-19 21:00:55.051992
3586,1,Planet,Dwarf Planet,2,2025-11-25 20:22:56.879352
3587,34,Star,B,5,2025-11-28 14:18:08.848587
3588,43,Star,A,5,2025-12-05 15:28:23.815783
3589,90,Star,A,4,2025-10-24 19:35:50.431972
3590,43,Star,F,3,2025-11-26 06:25:31.301659
3591,88,Star,G,5,2025-10-24 18:38:50.431972
3592,94,Star,O,5,2025-10-24 21:05:50.431972
3593,20,Moon,Earth,2,2025-12-07 19:21:28.697498
3594,68,Moon,Jupiter,3,2025-10-24 23:43:50.431972
3595,51,Star,F,3,2025-12-03 19:08:15.467087
3596,32,Star,M,5,2025-11-14 03:02:49.710955
3597,77,Star,G,4,2025-11-29 20:29:39.408750
3598,61,Planet,Ice Giant,4,2025-12-05 00:34:37.721257
3599,78,Star,M,1,2025-12-01 20:51:14.842307
3600,88,Moon,Jupiter,5,2025-12-08 10:34:26.814789
3601,26,Planet,Gas Giant,5,2025-12-03 03:04:50.684104
3602,35,Planet,Terrestrial,2,2025-11-26 21:10:35.410433
3603,25,Star,A,5,2025-12-02 02:57:18.749471
3604,19,Moon,Uranus,5,2025-12-08 05:09:01.001442
3605,57,Star,G,3,2025-12-03 01:26:28.038119
3606,24,Star,O,3,2025-11-11 02:45:37.483708
3607,77,Planet,Ice Giant,5,2025-11-24 09:02:39.355601
3608,81,Star,G,5,2025-12-02 18:11:25.082131
3609,34,Planet,Dwarf Planet,2,2025-12-03 08:32:38.129984
3610,99,Planet,Terrestrial,4,2025-12-03 12:06:29.838408
3611,72,Moon,Saturn,4,2025-11-05 18:43:41.871840
3612,56,Moon,Eris,5,2025-12-06 10:18:12.254336
3613,36,Planet,Ice Giant,5,2025-12-05 14:27:59.837209
3614,91,Planet,Terrestrial,5,2025-11-16 22:31:41.071285
3615,8,Star,G,5,2025-11-19 12:03:17.188139
3616,34,Planet,Ice Giant,4,2025-12-03 11:45:18.763514
3617,90,Star,A,5,2025-11-29 09:38:21.954550
3618,43,Planet,Dwarf Planet,3,2025-12-08 12:23:26.990911
3619,5,Moon,Mars,2,2025-11-18 09:32:20.695901
3620,48,Planet,Dwarf Planet,5,2025-11-28 15:57:04.583174
3621,100,Moon,Jupiter,1,2025-11-15 16:51:50.443248
3622,2,Moon,Mars,3,2025-11-21 20:05:43.923744
3623,64,Planet,Terrestrial,1,2025-11-01 21:30:18.736661
3624,70,Planet,Terrestrial,4,2025-11-21 10:54:27.075479
3625,23,Planet,Terrestrial,5,2025-12-06 14:42:37.487113
3626,32,Star,B,5,2025-12-02 03:47:39.787204
3627,81,Star,B,1,2025-10-24 22:13:50.434977
3628,39,Planet,Terrestrial,2,2025-11-27 22:51:23.452742
3629,92,Planet,Terrestrial,5,2025-12-08 00:31:55.937638
3630,90,Star,A,5,2025-12-03 08:32:45.420729
3631,60,Moon,Earth,4,2025-12-01 09:36:04.155940
3632,87,Moon,Saturn,5,2025-12-01 16:10:30.026353
3633,97,Planet,Ice Giant,4,2025-11-22 03:40:57.951397
3634,61,Star,F,4,2025-12-06 02:54:48.254251
3635,37,Star,A,4,2025-12-05 02:10:20.123670
3636,84,Planet,Ice Giant,5,2025-11-13 14:03:15.832616
3637,8,Moon,Earth,4,2025-11-16 12:28:58.620564
3638,44,Star,K,5,2025-12-06 10:10:46.522797
3639,33,Planet,Terrestrial,3,2025-11-27 04:19:45.752622
3640,15,Star,A,3,2025-12-07 15:10:45.198150
3641,28,Star,F,3,2025-11-19 13:09:04.066606
3642,73,Star,F,3,2025-12-08 22:02:00.702066
3643,90,Star,B,5,2025-11-19 08:56:49.738057
3644,90,Star,B,4,2025-12-09 01:30:37.502969
3645,44,Star,G,3,2025-12-08 14:05:00.695131
3646,63,Planet,Terrestrial,5,2025-12-06 01:14:30.650493
3647,68,Planet,Gas Giant,4,2025-11-11 09:34:44.463427
3648,48,Moon,Jupiter,3,2025-12-04 23:35:34.812979
3649,94,Star,O,5,2025-11-21 21:29:49.015457
3650,63,Planet,Ice Giant,3,2025-11-21 18:00:58.994504
3651,14,Moon,Haumea,4,2025-12-08 12:57:04.674771
3652,73,Star,M,1,2025-11-28 19:43:03.223281
3653,1,Moon,Saturn,5,2025-12-04 22:19:05.758099
3654,91,Star,G,3,2025-11-27 14:07:41.669111
3655,19,Star,F,5,2025-11-28 17:34:43.113477
3656,80,Moon,Neptune,3,2025-11-26 08:40:36.361112
3657,4,Star,F,3,2025-11-25 16:58:45.730403
3658,50,Star,M,4,2025-11-28 07:46:32.809964
3659,77,Star,A,1,2025-11-16 10:57:52.831506
3660,54,Star,M,3,2025-10-25 06:18:50.436973
3661,48,Planet,Terrestrial,5,2025-11-01 23:06:49.344165
3662,87,Moon,Mars,2,2025-11-18 07:56:42.035431
3663,69,Star,A,5,2025-11-24 01:41:28.834143
3664,77,Planet,Gas Giant,2,2025-11-13 13:13:13.722249
3665,59,Moon,Pluto,2,2025-11-29 07:39:18.018761
3666,20,Planet,Ice Giant,3,2025-12-06 15:59:45.290050
3667,69,Star,O,2,2025-12-06 07:13:41.341509
3668,36,Moon,Saturn,4,2025-11-17 12:17:56.397106
3669,21,Moon,Eris,5,2025-12-08 15:08:21.557168
3670,87,Planet,Gas Giant,5,2025-12-08 09:40:58.422338
3671,23,Planet,Ice Giant,1,2025-11-26 15:58:45.082118
3672,54,Star,F,5,2025-12-01 05:21:27.523147
3673,45,Star,O,5,2025-11-21 16:40:43.573910
3674,55,Planet,Ice Giant,5,2025-12-01 15:39:40.531678
3675,90,Planet,Terrestrial,4,2025-12-08 01:13:25.423343
3676,72,Moon,Makemake,5,2025-11-30 16:52:44.473057
3677,87,Star,K,5,2025-11-09 21:29:44.055684
3678,80,Star,O,4,2025-12-09 05:26:34.908933
3679,51,Moon,Earth,1,2025-11-19 12:21:46.738243
3680,75,Planet,Dwarf Planet,3,2025-11-29 14:06:24.044433
3681,51,Planet,Ice Giant,1,2025-11-09 16:19:05.769784
3682,70,Star,O,5,2025-11-27 01:50:53.076227
3683,9,Star,M,4,2025-11-24 15:27:28.822619
3684,54,Star,F,3,2025-11-27 11:32:31.555467
3685,58,Planet,Terrestrial,2,2025-12-03 17:46:21.973180
3686,41,Planet,Ice Giant,3,2025-12-01 18:33:50.963396
3687,70,Planet,Terrestrial,5,2025-11-30 04:54:37.105758
3688,91,Star,M,4,2025-11-29 04:26:26.615644
3689,11,Moon,Saturn,1,2025-12-05 13:34:45.397892
3690,100,Planet,Dwarf Planet,4,2025-12-01 07:49:37.476022
3691,31,Star,K,3,2025-11-27 08:16:28.951204
3692,57,Planet,Ice Giant,3,2025-12-05 12:59:29.958705
3693,84,Planet,Gas Giant,5,2025-12-07 00:42:58.286463
3694,79,Planet,Ice Giant,2,2025-12-07 14:23:39.915276
3695,61,Star,O,3,2025-12-07 16:48:55.359717
3696,85,Planet,Terrestrial,2,2025-11-26 06:57:21.880475
3697,99,Moon,Eris,4,2025-12-06 10:42:33.702570
3698,78,Planet,Gas Giant,4,2025-10-25 05:07:50.438972
3699,65,Planet,Terrestrial,3,2025-12-08 05:46:52.297848
3700,3,Planet,Ice Giant,1,2025-12-07 23:55:01.355460
3701,90,Star,K,2,2025-12-07 06:55:58.592493
3702,48,Star,O,2,2025-12-04 15:48:45.176080
3703,21,Planet,Gas Giant,4,2025-11-29 19:41:37.093918
3704,14,Star,M,5,2025-11-27 21:52:32.533343
3705,55,Star,A,4,2025-12-04 20:07:39.720354
3706,80,Planet,Ice Giant,3,2025-11-25 21:14:28.905653
3707,44,Moon,Uranus,5,2025-12-08 10:22:16.972013
3708,75,Star,K,5,2025-12-04 06:00:19.438715
3709,37,Star,K,5,2025-11-19 23:20:03.725507
3710,1,Planet,Dwarf Planet,3,2025-12-09 03:59:36.186804
3711,79,Star,K,1,2025-12-02 05:07:01.654249
3712,25,Moon,Earth,4,2025-11-29 22:29:49.316649
3713,29,Star,F,2,2025-12-07 08:04:37.953018
3714,16,Star,A,4,2025-11-23 04:51:45.390139
3715,45,Star,M,3,2025-11-20 19:08:06.655777
3716,36,Star,G,5,2025-11-03 21:21:10.453056
3717,71,Star,M,1,2025-12-05 21:02:15.437060
3718,39,Star,O,3,2025-11-14 04:01:49.793168
3719,21,Star,B,2,2025-11-12 07:03:11.660640
3720,3,Planet,Gas Giant,4,2025-10-28 06:44:07.689236
3721,45,Planet,Gas Giant,5,2025-11-22 02:02:58.182312
3722,25,Planet,Gas Giant,3,2025-11-23 05:17:28.012524
3723,87,Planet,Dwarf Planet,2,2025-11-22 22:48:41.963793
3724,41,Moon,Pluto,4,2025-11-29 09:05:28.785426
3725,100,Planet,Ice Giant,1,2025-11-27 21:18:51.121700
3726,56,Moon,Jupiter,2,2025-11-27 18:58:33.652162
3727,25,Star,F,2,2025-12-04 19:35:55.586859
3728,17,Star,F,4,2025-11-19 14:44:31.605489
3729,1,Planet,Gas Giant,3,2025-11-28 21:38:25.200057
3730,75,Star,B,4,2025-12-06 09:09:00.372002
3731,28,Star,F,5,2025-10-24 21:43:50.440972
3732,49,Star,O,3,2025-11-20 18:26:51.611556
3733,36,Star,B,2,2025-12-05 07:03:37.558031
3734,89,Planet,Terrestrial,3,2025-11-11 18:25:05.707201
3735,67,Planet,Ice Giant,3,2025-11-05 04:43:31.116624
3736,52,Planet,Terrestrial,3,2025-11-28 22:22:11.676778
3737,12,Moon,Earth,5,2025-12-05 06:22:53.524927
3738,15,Moon,Saturn,2,2025-12-07 22:01:12.078745
3739,48,Star,M,5,2025-12-03 20:41:27.854625
3740,56,Moon,Eris,4,2025-11-22 21:09:46.857630
3741,78,Star,A,3,2025-12-04 16:46:15.626798
3742,39,Planet,Ice Giant,4,2025-11-26 21:10:33.191664
3743,15,Moon,Makemake,1,2025-11-13 22:30:23.523997
3744,7,Planet,Ice Giant,5,2025-11-11 06:28:06.747782
3745,82,Star,F,3,2025-12-02 22:40:28.913015
3746,3,Star,O,3,2025-11-26 03:16:59.495025
3747,9,Star,A,4,2025-12-04 03:54:26.858487
3748,12,Star,F,3,2025-11-02 19:58:53.187611
3749,69,Moon,Earth,3,2025-12-02 12:54:37.477206
3750,75,Star,M,5,2025-10-28 14:14:29.488279
3751,58,Star,F,5,2025-11-23 23:03:39.641234
3752,95,Star,K,4,2025-12-06 22:16:06.827512
3753,87,Star,F,2,2025-12-07 17:21:05.331684
3754,17,Star,F,3,2025-12-06 23:52:59.287547
3755,51,Planet,Dwarf Planet,1,2025-12-06 21:15:21.676353
3756,64,Star,A,1,2025-12-02 05:40:22.753534
3757,10,Moon,Mars,2,2025-12-07 02:12:09.771680
3758,26,Moon,Makemake,4,2025-11-23 23:44:23.667550
3759,80,Star,A,3,2025-11-22 22:34:51.389989
3760,57,Star,A,3,2025-12-06 09:30:10.449289
3761,79,Planet,Terrestrial,5,2025-11-16 10:30:07.642242
3762,61,Planet,Dwarf Planet,1,2025-11-03 12:02:46.055400
3763,66,Planet,Dwarf Planet,1,2025-10-29 17:01:32.491569
3764,98,Planet,Gas Giant,3,2025-11-17 00:26:22.704179
3765,61,Planet,Gas Giant,4,2025-12-03 18:11:37.946489
3766,82,Planet,Dwarf Planet,5,2025-12-06 02:15:05.271453
3767,77,Planet,Ice Giant,3,2025-11-13 22:02:02.966633
3768,52,Planet,Dwarf Planet,1,2025-12-02 02:33:49.803240
3769,75,Planet,Gas Giant,5,2025-11-16 00:30:00.881071
3770,32,Moon,Haumea,3,2025-11-23 13:50:38.809865
3771,89,Star,M,4,2025-12-01 14:10:56.983576
3772,21,Star,G,4,2025-11-25 05:03:16.439441
3773,88,Planet,Dwarf Planet,3,2025-11-19 03:07:32.467187
3774,85,Moon,Saturn,4,2025-11-30 02:42:48.309098
3775,40,Planet,Ice Giant,3,2025-11-13 08:50:39.534076
3776,62,Moon,Earth,3,2025-11-14 11:40:57.584745
3777,83,Planet,Gas Giant,3,2025-11-28 02:57:52.552428
3778,92,Star,K,5,2025-12-02 04:46:19.683652
3779,82,Star,A,4,2025-12-04 11:38:26.907403
3780,41,Star,O,1,2025-12-01 05:17:38.279701
3781,57,Planet,Terrestrial,4,2025-12-03 10:32:20.181671
3782,88,Star,G,4,2025-10-28 11:25:44.053703
3783,31,Moon,Eris,4,2025-11-27 05:11:34.891894
3784,42,Planet,Terrestrial,3,2025-11-30 00:03:57.433475
3785,9,Star,B,2,2025-12-07 07:21:15.817915
3786,97,Planet,Terrestrial,5,2025-12-05 22:58:55.007716
3787,100,Star,F,4,2025-12-01 21:08:36.055818
3788,53,Planet,Terrestrial,1,2025-12-03 22:01:08.135817
3789,69,Star,M,5,2025-12-07 15:20:44.327523
3790,76,Star,F,3,2025-11-02 22:30:03.257578
3791,48,Moon,Saturn,5,2025-12-03 09:52:50.477969
3792,8,Star,A,1,2025-12-02 06:14:08.039605
3793,78,Planet,Dwarf Planet,5,2025-11-22 06:48:11.400415
3794,21,Star,M,4,2025-10-27 13:40:41.150170
3795,94,Moon,Makemake,4,2025-12-06 22:27:31.790644
3796,47,Planet,Terrestrial,5,2025-11-16 20:57:21.383854
3797,36,Planet,Terrestrial,3,2025-11-26 09:39:11.768536
3798,9,Planet,Terrestrial,5,2025-12-03 08:01:35.339969
3799,62,Planet,Dwarf Planet,4,2025-11-29 14:19:42.483247
3800,94,Star,M,5,2025-12-08 08:50:16.949493
3801,69,Star,O,5,2025-12-05 19:48:50.764074
3802,16,Moon,Jupiter,5,2025-11-21 04:45:14.664950
3803,63,Star,A,5,2025-11-26 01:07:39.985528
3804,69,Moon,Earth,3,2025-12-05 12:56:02.972221
3805,26,Planet,Gas Giant,3,2025-11-26 07:35:46.464207
3806,93,Star,M,3,2025-12-01 15:55:02.175969
3807,61,Planet,Terrestrial,1,2025-12-08 02:34:39.630433
3808,10,Planet,Dwarf Planet,4,2025-11-21 04:42:49.745744
3809,55,Star,B,4,2025-12-03 02:29:58.038841
3810,91,Planet,Gas Giant,3,2025-11-24 07:30:56.269886
3811,98,Planet,Dwarf Planet,5,2025-11-29 16:12:11.906836
3812,82,Planet,Gas Giant,3,2025-11-29 08:39:43.944661
3813,4,Star,G,2,2025-11-30 14:16:37.625439
3814,29,Star,G,3,2025-12-04 17:39:07.424110
3815,87,Planet,Dwarf Planet,5,2025-11-14 15:48:50.618189
3816,14,Planet,Dwarf Planet,1,2025-12-08 02:29:25.815436
3817,42,Planet,Gas Giant,5,2025-12-04 03:52:07.852309
3818,99,Planet,Dwarf Planet,1,2025-11-23 12:46:12.592885
3819,88,Star,F,3,2025-11-27 01:13:42.764232
3820,44,Moon,Eris,4,2025-11-29 17:36:08.351332
3821,96,Planet,Dwarf Planet,4,2025-11-21 00:11:02.896816
3822,95,Star,F,5,2025-12-08 23:28:30.097815
3823,91,Planet,Gas Giant,5,2025-12-05 11:36:23.491365
3824,49,Star,K,4,2025-11-29 17:14:26.170100
3825,6,Star,O,5,2025-11-28 11:10:03.415885
3826,84,Planet,Dwarf Planet,3,2025-12-04 20:04:29.551852
3827,33,Planet,Gas Giant,2,2025-11-22 23:37:12.449968
3828,20,Moon,Uranus,3,2025-12-01 12:00:34.277894
3829,1,Moon,Saturn,5,2025-11-25 23:23:38.958823
3830,41,Planet,Terrestrial,2,2025-11-13 08:00:02.236340
3831,80,Star,F,1,2025-12-02 13:27:28.487405
3832,14,Planet,Ice Giant,5,2025-11-23 03:56:13.133723
3833,78,Star,A,5,2025-11-21 09:12:12.733017
3834,82,Star,G,5,2025-11-30 03:20:19.013492
3835,87,Star,K,5,2025-12-02 20:22:27.308515
3836,53,Planet,Dwarf Planet,5,2025-12-04 08:48:18.997603
3837,55,Planet,Dwarf Planet,4,2025-12-05 09:21:04.660307
3838,45,Planet,Gas Giant,5,2025-11-19 13:43:03.559944
3839,5,Moon,Neptune,5,2025-11-12 19:24:04.684012
3840,100,Star,F,1,2025-12-09 01:53:45.242315
3841,34,Planet,Gas Giant,4,2025-11-10 09:51:16.798355
3842,85,Planet,Gas Giant,1,2025-11-30 23:51:51.025014
3843,97,Planet,Dwarf Planet,2,2025-12-08 11:29:18.569884
3844,8,Moon,Earth,2,2025-10-24 19:43:50.447972
3845,6,Planet,Dwarf Planet,2,2025-11-28 18:24:22.215725
3846,67,Planet,Dwarf Planet,4,2025-12-03 16:19:29.165397
3847,50,Star,G,3,2025-11-24 18:19:29.106851
3848,89,Star,B,3,2025-12-05 06:18:24.419093
3849,49,Moon,Neptune,1,2025-12-05 23:33:26.702063
3850,54,Planet,Ice Giant,5,2025-11-21 03:20:44.515416
3851,69,Star,B,3,2025-11-26 23:27:31.035096
3852,37,Star,F,4,2025-12-02 10:04:24.728508
3853,72,Planet,Dwarf Planet,5,2025-12-06 03:55:26.458568
3854,54,Planet,Terrestrial,3,2025-12-05 09:28:03.925591
3855,31,Star,A,3,2025-11-30 04:19:16.280524
3856,15,Star,A,5,2025-12-07 13:16:52.277318
3857,19,Moon,Uranus,3,2025-12-08 11:51:03.506692
3858,35,Star,O,5,2025-12-08 19:24:09.090249
3859,97,Planet,Ice Giant,3,2025-11-19 08:07:44.065138
3860,95,Planet,Ice Giant,4,2025-12-05 13:47:48.654515
3861,26,Star,G,1,2025-12-01 16:50:31.326636
3862,32,Star,B,2,2025-11-23 09:21:13.315480
3863,12,Planet,Terrestrial,4,2025-11-12 04:01:48.240144
3864,12,Star,F,4,2025-12-03 15:35:56.997397
3865,12,Planet,Terrestrial,5,2025-10-24 15:39:50.449972
3866,83,Star,K,5,2025-11-22 01:51:11.371061
3867,48,Planet,Ice Giant,5,2025-11-29 23:07:59.002748
3868,17,Planet,Gas Giant,2,2025-12-01 12:08:19.979685
3869,11,Planet,Ice Giant,5,2025-11-15 15:40:14.089214
3870,32,Planet,Gas Giant,3,2025-12-06 15:59:00.435595
3871,2,Star,B,5,2025-12-09 08:48:46.060854
3872,79,Planet,Ice Giant,3,2025-12-07 16:40:37.136116
3873,24,Star,O,1,2025-11-12 13:40:48.830632
3874,15,Moon,Eris,5,2025-12-06 18:08:42.207189
3875,93,Planet,Gas Giant,2,2025-11-21 04:48:54.283524
3876,4,Planet,Gas Giant,5,2025-11-30 04:50:50.770393
3877,52,Star,K,5,2025-11-14 18:00:40.733288
3878,93,Star,B,5,2025-12-01 19:45:22.791855
3879,57,Planet,Gas Giant,4,2025-12-03 15:07:02.154335
3880,32,Star,M,2,2025-12-02 01:29:52.478997
3881,57,Planet,Terrestrial,5,2025-12-08 23:46:06.910222
3882,5,Moon,Makemake,1,2025-12-06 00:38:58.404573
3883,60,Moon,Eris,5,2025-11-13 13:00:33.246683
3884,63,Moon,Haumea,4,2025-11-26 14:19:04.775635
3885,76,Moon,Eris,5,2025-12-07 07:52:53.015387
3886,54,Star,G,1,2025-11-20 15:19:16.536571
3887,52,Star,G,3,2025-11-24 15:16:54.446000
3888,34,Star,F,5,2025-11-13 02:46:28.730873
3889,85,Planet,Terrestrial,2,2025-11-29 04:47:51.079248
3890,20,Star,G,2,2025-11-15 10:14:27.593015
3891,50,Planet,Dwarf Planet,5,2025-10-25 06:44:50.450973
3892,99,Moon,Saturn,3,2025-11-06 17:12:35.855301
3893,65,Planet,Ice Giant,2,2025-10-25 11:42:50.450973
3894,73,Star,A,4,2025-12-03 03:34:08.646055
