Interaction_ID,User_ID,Category_Type,Category_Value,Strength,Timestamp
4715,16,Star,F,3,2025-12-03 01:44:10.639812
4716,54,Moon,Jupiter,4,2025-11-26 00:32:36.737166
4717,100,Moon,Haumea,4,2025-11-13 21:50:18.441222
4718,56,Moon,Makemake,4,2025-11-17 05:19:35.835853
4719,21,Planet,Dwarf Planet,5,2025-11-30 11:25:03.445642
4720,68,Moon,Earth,3,2025-12-07 08:29:09.733426
4721,98,Moon,Uranus,2,2025-12-05 05:44:21.903216
4722,63,Moon,Jupiter,3,2025-12-09 08:45:32.356084
4723,11,Star,F,5,2025-11-13 08:34:08.882057
4724,78,Star,O,5,2025-12-07 15:36:04.280634
4725,34,Star,G,3,2025-11-23 21:10:51.667878
4726,74,Star,A,4,2025-11-17 03:44:31.329272
4727,50,Star,K,1,2025-11-28 01:34:34.284102
4728,19,Star,M,3,2025-11-29 09:46:18.389307
4729,38,Star,F,2,2025-11-18 18:10:42.797480
4730,14,Planet,Ice Giant,4,2025-11-27 23:28:34.196260
4731,59,Planet,Ice Giant,1,2025-11-19 02:10:53.785247
4732,82,Planet,Dwarf Planet,4,2025-12-01 02:44:34.816869
4733,73,Planet,Dwarf Planet,3,2025-11-30 22:23:32.483187
4734,29,Star,F,5,2025-11-28 19:35:47.845782
4735,5,Star,G,3,2025-12-08 15:09:36.688842
4736,51,Moon,Uranus,4,2025-11-04 15:33:25.431780
4737,102,Moon,Mars,4,2025-11-29 17:18:59.512849
4738,20,Moon,Makemake,3,2025-11-30 00:26:35.897140
4739,101,Star,A,3,2025-11-22 10:12:20.799389
4740,92,Planet,Gas Giant,3,2025-11-22 20:15:09.007848
4741,52,Star,G,4,2025-12-08 15:37:35.796497
4742,1,Star,F,4,2025-10-26 21:30:15.830608
4743,42,Moon,Neptune,2,2025-12-07 04:18:38.187038
4744,88,Planet,Dwarf Planet,5,2025-11-19 07:23:15.781986
4745,9,Planet,Ice Giant,5,2025-11-30 20:45:45.253690
4746,30,Planet,Terrestrial,2,2025-10-30 13:57:17.813972
4747,99,Moon,Saturn,4,2025-11-29 12:46:27.307335
4748,117,Star,B,4,2025-12-05 04:23:30.503858
4749,87,Star,F,5,2025-12-05 22:51:52.876600
4750,92,Planet,Gas Giant,3,2025-11-30 04:17:12.323824
4751,41,Moon,Eris,4,2025-11-22 02:52:56.543458
4752,84,Star,K,1,2025-11-27 13:52:57.431711
4753,5,Planet,Ice Giant,4,2025-12-03 05:45:56.151447
4754,16,Moon,Uranus,3,2025-11-05 15:24:54.769916
4755,45,Planet,Terrestrial,4,2025-12-05 05:46:22.148756
4756,15,Star,A,3,2025-11-26 20:01:37.398467
4757,71,Star,G,1,2025-11-21 07:25:36.465165
4758,91,Star,K,3,2025-11-21 15:08:28.415418
4759,18,Moon,Mars,3,2025-11-26 07:38:48.364653
4760,93,Star,B,3,2025-11-28 21:03:25.888306
4761,89,Planet,Dwarf Planet,1,2025-11-10 11:51:13.393674
4762,112,Planet,Terrestrial,5,2025-11-17 01:38:34.640427
4763,92,Planet,Gas Giant,2,2025-11-27 10:26:57.048293
4764,68,Moon,Makemake,3,2025-12-06 03:06:11.610585
4765,27,Planet,Gas Giant,3,2025-11-28 17:27:41.204267
4766,27,Star,B,1,2025-11-28 00:41:17.687944
4767,17,Planet,Terrestrial,5,2025-11-22 22:23:56.774563
4768,81,Moon,Mars,5,2025-11-22 16:15:28.968217
4769,93,Star,A,5,2025-11-29 06:50:20.501071
4770,105,Planet,Gas Giant,4,2025-11-15 20:08:47.539080
4771,101,Planet,Terrestrial,3,2025-11-01 22:06:57.986430
4772,44,Planet,Gas Giant,5,2025-12-03 21:16:28.078162
4773,21,Moon,Saturn,1,2025-11-26 05:05:31.456398
4774,4,Star,G,5,2025-12-07 09:44:53.785573
4775,10,Star,G,3,2025-11-04 10:44:19.987497
4776,32,Star,A,4,2025-12-08 14:27:46.238662
4777,105,Planet,Ice Giant,5,2025-12-08 02:31:40.606427
4778,119,Moon,Earth,3,2025-12-05 09:26:36.279646
4779,26,Star,G,1,2025-11-29 17:31:20.046776
4780,58,Planet,Gas Giant,1,2025-11-27 19:13:22.375631
4781,61,Star,O,5,2025-11-04 12:20:52.083097
4782,17,Planet,Ice Giant,1,2025-12-03 08:17:20.115106
4783,8,Star,M,3,2025-11-30 02:50:47.576722
4784,75,Moon,Makemake,1,2025-11-29 22:36:12.313971
4785,60,Planet,Terrestrial,3,2025-11-22 21:16:08.628456
4786,62,Star,G,3,2025-11-13 19:55:23.910694
4787,89,Planet,Ice Giant,3,2025-12-06 09:26:52.340646
4788,40,Planet,Ice Giant,2,2025-12-07 13:35:37.254923
4789,111,Star,G,3,2025-12-02 06:13:33.394936
4790,77,Star,M,3,2025-12-03 11:45:55.830618
4791,120,Moon,Jupiter,3,2025-12-05 12:27:18.646167
4792,46,Star,B,5,2025-12-07 15:23:41.429786
4793,94,Star,O,3,2025-12-03 02:19:30.276283
4794,119,Planet,Ice Giant,4,2025-11-08 20:37:29.556744
4795,76,Star,A,2,2025-12-03 15:05:04.012080
4796,28,Star,B,3,2025-11-30 14:02:29.888822
4797,35,Planet,Terrestrial,5,2025-11-16 19:58:11.179287
4798,98,Moon,Earth,2,2025-12-06 04:55:11.356982
4799,113,Star,G,4,2025-11-24 02:44:47.986597
4800,57,Moon,Mars,3,2025-11-02 12:14:01.144790
4801,7,Moon,Mars,5,2025-11-03 14:31:08.753293
4802,4,Star,B,5,2025-10-09 21:04:26.379626
4803,85,Star,B,3,2025-11-19 08:19:55.700137
4804,50,Star,O,5,2025-10-31 19:55:33.799318
4805,92,Star,F,5,2025-11-18 01:59:49.773908
4806,92,Planet,Gas Giant,2,2025-12-01 13:02:12.348890
4807,112,Planet,Dwarf Planet,4,2025-11-12 21:01:05.677673
4808,83,Planet,Ice Giant,3,2025-11-09 23:43:12.966592
4809,96,Star,B,2,2025-11-11 11:54:48.578010
4810,2,Star,G,2,2025-10-09 20:29:26.380626
4811,68,Star,A,3,2025-12-05 07:04:21.031841
4812,114,Moon,Pluto,5,2025-11-26 22:23:40.163081
4813,5,Planet,Terrestrial,2,2025-11-20 19:11:31.970865
4814,67,Star,K,2,2025-11-30 19:02:29.141163
4815,38,Star,M,5,2025-11-26 01:26:35.260965
4816,25,Star,B,4,2025-12-06 17:08:19.908400
4817,95,Planet,Gas Giant,5,2025-12-01 14:22:23.318043
4818,115,Moon,Makemake,5,2025-11-30 14:39:11.656945
4819,118,Star,A,5,2025-12-02 18:35:36.510782
4820,31,Planet,Ice Giant,4,2025-12-03 02:05:40.850694
4821,6,Planet,Gas Giant,1,2025-12-04 01:53:22.579759
4822,74,Moon,Makemake,4,2025-10-09 14:26:26.381622
4823,25,Planet,Dwarf Planet,5,2025-11-29 07:32:22.238328
4824,65,Planet,Terrestrial,5,2025-12-08 06:40:08.199135
4825,40,Moon,Earth,2,2025-11-23 15:14:28.681015
4826,12,Planet,Ice Giant,5,2025-12-08 13:50:56.780186
4827,47,Star,K,3,2025-12-06 23:47:36.621684
4828,39,Planet,Gas Giant,3,2025-12-03 00:40:26.916174
4829,45,Moon,Neptune,3,2025-11-27 19:15:16.144733
4830,102,Planet,Gas Giant,2,2025-11-24 22:22:10.505837
4831,75,Moon,Neptune,4,2025-12-07 17:03:11.848792
4832,41,Moon,Neptune,5,2025-10-31 12:52:50.633851
4833,25,Star,O,4,2025-12-02 20:20:25.586159
4834,65,Star,B,4,2025-11-29 11:35:21.618902
4835,90,Planet,Ice Giant,3,2025-12-05 02:52:23.519622
4836,24,Star,M,5,2025-12-05 15:40:48.110043
4837,96,Planet,Gas Giant,4,2025-11-12 15:34:52.332411
4838,79,Planet,Gas Giant,5,2025-11-29 18:53:32.080998
4839,23,Star,A,5,2025-12-05 03:02:17.878332
4840,56,Star,K,5,2025-11-11 09:04:21.743712
4841,49,Planet,Gas Giant,3,2025-12-02 08:12:08.248528
4842,98,Planet,Ice Giant,5,2025-11-20 13:32:28.446315
4843,89,Moon,Eris,1,2025-12-06 01:37:09.349765
4844,29,Planet,Dwarf Planet,5,2025-11-29 07:24:50.390106
4845,37,Star,M,1,2025-12-08 07:13:48.842304
4846,81,Moon,Uranus,1,2025-11-09 05:47:48.321768
4847,82,Planet,Dwarf Planet,2,2025-12-04 14:14:57.562097
4848,63,Planet,Dwarf Planet,2,2025-11-28 06:14:00.608375
4849,61,Planet,Ice Giant,3,2025-12-07 07:04:57.268004
4850,16,Star,A,3,2025-11-28 16:08:53.264661
4851,116,Star,F,3,2025-12-07 02:36:28.049395
4852,119,Moon,Makemake,5,2025-11-25 10:19:25.210775
4853,37,Moon,Haumea,2,2025-10-29 04:13:35.895261
4854,12,Star,A,5,2025-10-13 23:06:09.191464
4855,85,Moon,Uranus,4,2025-10-26 03:13:11.654305
4856,40,Star,B,4,2025-11-27 16:52:14.454425
4857,25,Star,G,3,2025-11-25 06:05:49.459900
4858,57,Planet,Ice Giant,5,2025-11-29 03:01:08.713249
4859,46,Planet,Dwarf Planet,2,2025-11-22 07:44:53.586243
4860,105,Planet,Gas Giant,5,2025-11-24 23:54:25.866288
4861,87,Planet,Ice Giant,4,2025-10-14 01:49:55.594516
4862,37,Star,M,2,2025-12-07 01:39:45.808825
4863,110,Star,B,5,2025-10-09 19:30:26.383626
4864,56,Star,A,5,2025-11-23 21:38:15.001538
4865,4,Moon,Mars,2,2025-11-29 12:12:00.483577
4866,114,Moon,Pluto,4,2025-12-04 21:25:12.347749
4867,17,Star,M,1,2025-12-02 16:01:05.467542
4868,32,Star,B,5,2025-11-30 15:37:33.500484
4869,53,Star,K,3,2025-12-06 09:52:29.310872
4870,107,Planet,Ice Giant,5,2025-12-04 22:51:24.559458
4871,81,Star,F,5,2025-11-26 06:21:24.260796
4872,116,Planet,Terrestrial,5,2025-11-21 09:33:37.394010
4873,33,Star,O,4,2025-11-29 06:08:00.817447
4874,96,Planet,Dwarf Planet,5,2025-11-27 20:30:45.832376
4875,59,Planet,Gas Giant,3,2025-12-06 22:17:09.879257
4876,12,Star,M,5,2025-11-16 03:48:36.998286
4877,4,Star,F,3,2025-11-09 21:54:33.957131
4878,35,Moon,Eris,5,2025-11-29 17:13:18.163620
4879,85,Moon,Haumea,4,2025-12-09 04:06:36.947972
4880,12,Star,G,3,2025-11-16 10:19:15.613648
4881,24,Moon,Neptune,5,2025-12-06 11:15:43.482639
4882,91,Star,G,4,2025-11-24 03:09:53.389324
4883,12,Moon,Uranus,3,2025-12-06 20:28:37.527414
4884,30,Moon,Earth,5,2025-10-29 19:48:58.247436
4885,42,Star,A,2,2025-10-12 18:19:17.619135
4886,66,Star,M,3,2025-11-26 09:59:33.874716
4887,61,Moon,Makemake,4,2025-12-01 02:47:06.085497
4888,61,Star,B,4,2025-11-28 07:22:51.259403
4889,38,Planet,Ice Giant,2,2025-11-28 16:32:06.554824
4890,114,Star,A,5,2025-12-06 11:54:24.920146
4891,28,Planet,Gas Giant,5,2025-11-27 14:02:48.931075
4892,112,Star,M,5,2025-12-07 11:14:28.843799
4893,47,Star,G,3,2025-12-05 05:05:09.641083
4894,17,Planet,Terrestrial,5,2025-12-02 06:20:54.066844
4895,28,Star,B,1,2025-11-09 19:25:30.791221
4896,101,Planet,Gas Giant,2,2025-11-23 13:24:39.030776
4897,49,Planet,Terrestrial,5,2025-12-05 17:33:34.000031
4898,77,Planet,Dwarf Planet,1,2025-11-30 19:03:44.025536
4899,85,Planet,Dwarf Planet,1,2025-11-24 17:59:34.279884
4900,90,Planet,Gas Giant,5,2025-11-29 09:10:09.056354
4901,92,Planet,Ice Giant,5,2025-10-19 10:08:02.347836
4902,15,Moon,Saturn,1,2025-11-25 08:40:49.534835
4903,117,Planet,Terrestrial,3,2025-11-30 12:40:00.275973
4904,84,Planet,Ice Giant,2,2025-12-05 06:40:53.746120
4905,40,Star,G,5,2025-12-02 09:06:50.729325
4906,102,Planet,Gas Giant,4,2025-11-28 15:36:51.077289
4907,107,Planet,Dwarf Planet,2,2025-12-07 14:46:39.808897
4908,113,Star,B,1,2025-11-27 03:36:46.376742
4909,77,Star,M,2,2025-11-27 01:01:23.986748
4910,5,Moon,Uranus,5,2025-11-12 03:14:25.738885
4911,42,Star,O,1,2025-11-25 19:58:13.312198
4912,34,Star,G,4,2025-11-20 19:37:04.115486
4913,99,Moon,Jupiter,4,2025-12-01 01:10:30.483257
4914,2,Moon,Haumea,3,2025-11-29 01:37:17.191453
4915,27,Star,K,3,2025-11-21 04:26:28.816843
4916,58,Star,M,5,2025-11-06 22:42:18.186231
4917,32,Moon,Uranus,3,2025-12-03 12:36:34.304817
4918,4,Star,B,4,2025-11-22 23:59:37.703953
4919,1,Star,F,1,2025-11-04 14:29:23.132899
4920,68,Moon,Pluto,4,2025-12-01 11:53:45.989399
4921,73,Star,A,4,2025-12-08 14:30:08.268523
4922,36,Planet,Terrestrial,5,2025-12-07 00:14:24.908425
4923,47,Star,K,4,2025-11-07 23:54:25.248871
4924,116,Planet,Ice Giant,3,2025-11-21 11:05:27.136023
4925,79,Planet,Gas Giant,2,2025-11-28 15:35:31.140721
4926,109,Moon,Jupiter,2,2025-11-07 21:36:22.446341
4927,83,Planet,Ice Giant,3,2025-12-07 12:37:32.032196
4928,61,Planet,Gas Giant,1,2025-11-30 09:47:22.792350
4929,35,Star,F,4,2025-11-25 06:33:34.991530
4930,97,Star,K,3,2025-11-24 19:01:47.639980
4931,96,Moon,Pluto,4,2025-11-24 23:37:10.605891
4932,1,Star,K,3,2025-12-07 09:47:44.728961
4933,119,Moon,Earth,4,2025-11-21 05:15:18.202979
4934,38,Star,O,5,2025-11-27 10:03:47.204449
4935,101,Moon,Neptune,5,2025-12-07 09:56:02.368798
4936,40,Moon,Eris,5,2025-11-13 01:55:12.735267
4937,27,Moon,Pluto,3,2025-12-03 11:35:31.155731
4938,57,Star,M,4,2025-12-03 00:48:27.128766
4939,62,Moon,Mars,2,2025-11-04 07:27:27.785095
4940,36,Star,A,3,2025-12-08 05:56:28.366471
4941,19,Star,B,4,2025-12-03 20:02:16.458655
4942,10,Planet,Dwarf Planet,1,2025-12-04 06:40:39.851811
4943,63,Star,K,1,2025-12-07 12:54:16.568692
4944,104,Star,M,2,2025-11-19 16:09:14.887571
4945,50,Planet,Dwarf Planet,2,2025-11-24 17:11:19.287934
4946,54,Star,F,3,2025-12-08 11:57:38.456828
4947,77,Star,M,4,2025-12-07 21:16:25.555001
4948,61,Planet,Terrestrial,3,2025-12-06 12:22:19.873372
4949,97,Planet,Dwarf Planet,3,2025-12-06 23:17:13.908912
4950,100,Moon,Neptune,4,2025-12-07 01:11:22.466281
4951,11,Planet,Gas Giant,3,2025-11-24 17:54:51.504124
4952,52,Star,A,4,2025-12-04 12:56:16.267136
4953,7,Moon,Uranus,3,2025-11-09 07:04:55.531303
4954,61,Star,O,5,2025-12-06 15:31:40.669284
4955,64,Planet,Gas Giant,5,2025-11-17 02:47:57.262894
4956,71,Planet,Gas Giant,4,2025-11-27 13:13:27.354408
4957,18,Planet,Terrestrial,5,2025-12-05 10:16:54.884707
4958,98,Planet,Ice Giant,2,2025-12-04 01:12:37.878034
4959,101,Planet,Dwarf Planet,1,2025-11-28 14:07:31.108729
4960,113,Planet,Ice Giant,5,2025-12-05 16:23:52.907570
4961,30,Moon,Mars,2,2025-11-02 11:11:58.077252
4962,109,Planet,Ice Giant,3,2025-11-22 15:31:29.891369
4963,69,Moon,Mars,4,2025-10-28 15:27:21.289193
4964,103,Planet,Terrestrial,5,2025-10-29 20:06:04.618848
4965,102,Moon,Jupiter,3,2025-11-20 15:55:55.899577
4966,30,Moon,Makemake,4,2025-12-08 21:33:58.155379
4967,9,Planet,Ice Giant,4,2025-12-05 19:54:34.854064
4968,14,Star,K,3,2025-12-03 23:51:58.846516
4969,11,Star,O,3,2025-11-22 21:25:59.843232
4970,27,Star,O,5,2025-12-05 08:41:42.322525
4971,54,Star,K,4,2025-11-28 20:12:33.954171
4972,61,Planet,Gas Giant,3,2025-12-04 09:03:11.996356
4973,81,Moon,Saturn,4,2025-10-10 04:38:26.391655
4974,68,Moon,Makemake,2,2025-11-20 07:24:27.247487
4975,93,Star,O,4,2025-11-21 18:14:31.150605
4976,66,Planet,Gas Giant,5,2025-12-03 00:43:06.301728
4977,77,Star,F,3,2025-12-03 19:13:21.576319
4978,76,Moon,Jupiter,3,2025-12-07 18:39:12.284123
4979,11,Star,A,5,2025-12-05 17:01:35.383014
4980,78,Planet,Dwarf Planet,2,2025-11-22 13:46:26.387308
4981,3,Star,O,2,2025-11-22 20:39:40.917020
4982,46,Planet,Gas Giant,2,2025-12-07 19:08:56.539177
4983,9,Star,F,3,2025-12-05 18:39:10.500905
4984,55,Moon,Earth,2,2025-11-25 03:44:32.347854
4985,76,Planet,Terrestrial,1,2025-12-04 00:09:00.270576
4986,39,Moon,Jupiter,3,2025-12-05 17:41:03.697102
4987,101,Planet,Terrestrial,3,2025-12-06 05:39:50.983139
4988,73,Planet,Ice Giant,5,2025-11-27 14:53:41.337238
4989,73,Planet,Dwarf Planet,2,2025-12-07 02:12:43.591598
4990,95,Planet,Gas Giant,4,2025-12-01 19:58:49.101158
4991,25,Star,M,1,2025-12-03 22:28:37.185503
4992,25,Moon,Saturn,1,2025-12-08 05:28:55.563606
4993,35,Moon,Earth,3,2025-12-05 00:24:14.216247
4994,39,Moon,Earth,5,2025-10-30 04:05:57.642643
4995,104,Planet,Ice Giant,3,2025-11-23 22:11:18.193029
4996,114,Planet,Ice Giant,3,2025-11-20 04:43:19.752023
4997,87,Moon,Eris,5,2025-10-29 19:00:06.198681
4998,41,Star,F,4,2025-11-15 23:56:11.948185
4999,23,Star,B,1,2025-11-21 07:59:27.095027
5000,107,Moon,Haumea,5,2025-12-08 00:19:39.695147
5001,79,Planet,Ice Giant,3,2025-12-01 18:39:24.848695
5002,32,Moon,Haumea,4,2025-11-30 15:31:16.715309
5003,89,Moon,Jupiter,4,2025-12-04 09:58:53.580739
5004,48,Star,B,3,2025-11-14 02:05:26.049704
5005,42,Star,F,3,2025-11-30 06:30:51.743037
5006,11,Planet,Gas Giant,5,2025-12-04 00:02:49.913400
5007,28,Planet,Dwarf Planet,4,2025-12-07 17:45:03.205680
5008,15,Moon,Pluto,2,2025-11-27 21:34:01.031473
5009,22,Star,B,1,2025-11-03 23:59:39.433411
5010,68,Star,M,5,2025-11-24 00:19:36.240553
5011,83,Moon,Makemake,3,2025-11-28 14:46:54.064109
5012,8,Star,B,2,2025-11-25 02:50:21.159912
5013,18,Planet,Terrestrial,5,2025-12-05 00:51:34.286650
5014,68,Moon,Haumea,4,2025-12-05 00:09:25.367616
5015,27,Moon,Eris,3,2025-12-02 21:39:43.299349
5016,4,Planet,Ice Giant,5,2025-11-13 18:25:16.381764
5017,36,Star,O,3,2025-11-07 07:29:38.227558
5018,16,Star,K,4,2025-11-24 17:30:06.389738
5019,49,Star,O,2,2025-10-21 15:17:58.771942
5020,82,Planet,Dwarf Planet,2,2025-12-07 07:14:25.923938
5021,53,Planet,Dwarf Planet,4,2025-12-08 17:00:43.330334
5022,13,Planet,Terrestrial,4,2025-11-09 02:25:53.734876
5023,16,Star,G,5,2025-11-27 01:08:49.774790
5024,100,Moon,Uranus,5,2025-10-09 16:01:26.394656
5025,111,Planet,Gas Giant,4,2025-12-03 03:10:11.156536
5026,7,Moon,Makemake,5,2025-11-19 15:23:36.429417
5027,23,Planet,Ice Giant,3,2025-10-30 14:16:31.284142
5028,14,Star,M,4,2025-11-12 09:32:52.972331
5029,63,Moon,Haumea,4,2025-11-17 22:46:13.829498
5030,15,Planet,Ice Giant,3,2025-12-04 20:37:00.294712
5031,88,Star,F,4,2025-11-27 06:30:49.281871
5032,19,Planet,Terrestrial,3,2025-11-29 10:59:38.973796
5033,116,Star,K,3,2025-12-01 02:33:25.843362
5034,108,Moon,Pluto,2,2025-11-19 23:34:24.310439
5035,109,Planet,Terrestrial,1,2025-11-15 20:57:23.788226
5036,32,Planet,Gas Giant,4,2025-11-27 14:23:44.330739
5037,44,Planet,Gas Giant,1,2025-12-07 02:48:37.270089
5038,92,Star,G,1,2025-12-04 15:36:57.673859
5039,50,Planet,Ice Giant,5,2025-11-02 04:45:17.693595
5040,92,Star,O,3,2025-12-07 00:05:44.042006
5041,94,Moon,Pluto,4,2025-11-02 18:13:13.609956
5042,120,Planet,Ice Giant,1,2025-12-01 03:18:35.799450
5043,55,Star,O,3,2025-12-05 14:37:04.911843
5044,7,Moon,Saturn,4,2025-11-29 02:16:36.029184
5045,97,Planet,Ice Giant,5,2025-12-09 06:18:13.878670
5046,46,Star,A,3,2025-12-07 09:33:19.425105
5047,31,Moon,Eris,3,2025-11-15 19:49:28.813937
5048,27,Planet,Terrestrial,1,2025-11-22 08:30:41.308270
5049,43,Planet,Dwarf Planet,1,2025-12-08 09:19:02.130248
5050,48,Moon,Haumea,3,2025-11-30 03:14:24.244864
5051,54,Star,A,4,2025-12-03 17:32:46.394827
5052,95,Star,G,5,2025-11-22 07:46:57.519886
5053,13,Planet,Terrestrial,5,2025-11-25 19:05:44.149915
5054,24,Moon,Neptune,3,2025-11-07 09:37:00.282018
5055,42,Star,O,5,2025-12-04 01:57:48.958359
5056,18,Star,O,3,2025-11-17 01:44:16.678077
5057,40,Moon,Haumea,3,2025-11-29 19:47:48.732012
5058,117,Planet,Dwarf Planet,5,2025-12-08 17:20:13.041857
5059,79,Planet,Ice Giant,1,2025-12-05 13:32:42.343027
5060,109,Planet,Ice Giant,3,2025-10-09 15:58:26.396666
5061,52,Star,G,5,2025-12-05 02:40:10.505213
5062,58,Moon,Makemake,3,2025-12-09 03:48:14.774221
5063,73,Planet,Ice Giant,5,2025-11-29 08:48:55.055202
5064,36,Star,B,2,2025-11-24 06:53:30.889866
5065,72,Star,F,1,2025-11-09 05:46:03.635308
5066,31,Moon,Eris,5,2025-11-26 08:19:02.063075
5067,31,Star,G,3,2025-12-02 07:11:13.044879
5068,39,Star,B,2,2025-11-19 12:03:59.480656
5069,91,Star,A,4,2025-12-08 18:46:00.991055
5070,97,Star,K,5,2025-11-23 18:25:19.633292
5071,106,Planet,Ice Giant,3,2025-12-05 14:18:26.349895
5072,53,Star,F,4,2025-12-08 09:02:52.455546
5073,110,Star,M,5,2025-10-28 00:20:04.306165
5074,80,Planet,Gas Giant,3,2025-12-07 10:09:33.366592
5075,24,Moon,Uranus,4,2025-11-24 02:45:02.770906
5076,120,Star,F,1,2025-11-13 15:17:00.927465
5077,35,Planet,Dwarf Planet,3,2025-11-16 06:30:16.273269
5078,34,Star,A,4,2025-12-05 06:42:11.050157
5079,45,Planet,Gas Giant,5,2025-11-21 04:30:18.605367
5080,114,Star,O,5,2025-11-29 19:57:35.210241
5081,32,Moon,Neptune,3,2025-12-02 22:13:58.134606
5082,48,Star,O,4,2025-12-02 04:53:04.381504
5083,2,Star,A,5,2025-11-15 10:45:43.520574
5084,75,Moon,Jupiter,2,2025-12-05 19:50:25.929033
5085,53,Star,M,2,2025-11-30 00:25:47.920776
5086,100,Moon,Haumea,4,2025-12-02 23:02:35.866130
5087,42,Planet,Dwarf Planet,4,2025-11-04 09:04:47.055460
5088,81,Moon,Neptune,5,2025-10-09 18:19:26.398655
5089,82,Planet,Dwarf Planet,5,2025-11-26 12:35:37.194863
5090,52,Star,F,5,2025-11-08 17:14:15.339530
5091,119,Moon,Pluto,4,2025-12-04 17:27:22.071957
5092,35,Planet,Ice Giant,1,2025-10-10 03:38:26.398655
5093,113,Planet,Dwarf Planet,4,2025-10-30 23:15:39.212560
5094,58,Star,B,5,2025-12-03 03:58:27.425624
5095,84,Star,G,3,2025-11-21 19:58:56.391909
5096,71,Star,B,3,2025-12-06 19:07:47.748329
5097,16,Star,K,3,2025-12-06 05:45:55.088733
5098,73,Planet,Terrestrial,5,2025-10-10 07:52:26.398655
5099,73,Moon,Makemake,5,2025-11-27 00:01:50.444338
5100,17,Star,A,5,2025-11-27 14:07:00.212740
5101,2,Planet,Ice Giant,4,2025-12-04 19:02:11.113057
5102,94,Planet,Terrestrial,1,2025-10-18 16:33:25.528515
5103,27,Planet,Ice Giant,1,2025-11-23 10:12:24.331543
5104,111,Moon,Earth,3,2025-12-01 21:18:24.834110
5105,30,Star,A,3,2025-12-04 00:43:32.958025
5106,89,Star,G,3,2025-11-15 06:58:17.562815
5107,87,Planet,Ice Giant,1,2025-11-16 13:15:12.006558
5108,13,Planet,Ice Giant,2,2025-12-04 09:33:37.804703
5109,117,Planet,Dwarf Planet,3,2025-11-28 03:13:44.152507
5110,79,Planet,Terrestrial,5,2025-12-01 09:34:18.967064
5111,51,Moon,Uranus,4,2025-12-06 22:21:24.171759
5112,1,Star,O,4,2025-12-07 18:23:40.937574
5113,30,Planet,Ice Giant,3,2025-10-22 08:53:59.004046
5114,102,Moon,Eris,3,2025-11-21 00:38:55.906219
5115,78,Moon,Haumea,5,2025-11-19 09:07:56.009055
5116,13,Star,F,5,2025-10-13 23:21:34.302953
5117,66,Planet,Gas Giant,5,2025-10-31 16:46:41.881517
5118,38,Star,G,2,2025-12-06 21:38:53.628954
5119,74,Planet,Terrestrial,2,2025-11-14 09:59:35.586550
5120,34,Star,O,4,2025-12-02 21:45:46.449711
5121,95,Planet,Dwarf Planet,2,2025-11-29 18:58:29.505466
5122,71,Planet,Terrestrial,5,2025-12-07 11:31:48.155188
5123,101,Star,B,5,2025-12-01 05:10:28.360074
5124,103,Star,A,4,2025-11-25 14:25:16.734085
5125,33,Star,B,3,2025-11-22 10:41:29.536543
5126,73,Star,B,3,2025-11-26 10:04:15.013168
5127,96,Planet,Gas Giant,5,2025-12-03 14:44:48.675218
5128,96,Planet,Gas Giant,1,2025-11-28 13:34:18.435727
5129,113,Planet,Terrestrial,1,2025-11-30 16:39:56.635776
5130,18,Star,M,2,2025-12-05 04:17:20.434686
5131,92,Star,F,3,2025-12-03 02:17:22.221126
5132,68,Star,O,5,2025-11-21 04:37:36.669658
5133,83,Moon,Haumea,2,2025-11-19 02:18:27.128865
5134,65,Star,F,3,2025-11-21 06:57:18.629673
5135,8,Moon,Jupiter,5,2025-11-17 06:58:41.319037
5136,51,Planet,Dwarf Planet,3,2025-11-06 22:16:13.661134
5137,11,Star,G,1,2025-11-22 12:35:51.049142
5138,118,Planet,Dwarf Planet,5,2025-12-07 15:23:20.106255
5139,53,Planet,Terrestrial,4,2025-12-05 08:42:50.952789
5140,34,Moon,Earth,2,2025-11-22 16:57:28.433331
5141,52,Star,B,2,2025-11-20 00:01:27.611994
5142,120,Planet,Gas Giant,5,2025-11-04 08:20:04.299134
5143,51,Planet,Ice Giant,2,2025-12-05 17:04:40.985648
5144,57,Star,K,4,2025-11-13 11:21:46.352090
5145,64,Planet,Gas Giant,4,2025-12-08 01:05:09.506479
5146,6,Star,M,4,2025-11-27 02:56:58.726126
5147,81,Star,B,3,2025-11-30 15:23:44.843802
5148,28,Star,B,5,2025-12-03 07:22:34.693113
5149,7,Star,F,3,2025-11-17 22:46:39.584305
5150,43,Star,A,1,2025-11-04 23:59:26.373789
5151,85,Planet,Dwarf Planet,4,2025-12-07 19:32:26.383885
5152,94,Star,K,2,2025-11-24 05:57:02.135338
5153,78,Planet,Dwarf Planet,1,2025-11-01 10:33:24.649359
5154,86,Moon,Mars,4,2025-12-02 02:26:33.056712
5155,55,Planet,Dwarf Planet,5,2025-11-30 06:07:36.432773
5156,106,Planet,Gas Giant,5,2025-12-08 09:44:54.714279
5157,20,Moon,Eris,2,2025-11-14 18:52:06.415187
5158,18,Star,A,2,2025-11-14 16:21:52.202875
5159,24,Moon,Eris,4,2025-11-26 08:19:43.251995
5160,105,Moon,Earth,3,2025-12-02 06:53:44.714000
5161,97,Planet,Ice Giant,5,2025-11-11 06:27:03.437125
